month,sector,num_land_transactions,construction_area,planned_building_area,transaction_amount,yr,m,sector_num
2021-Sep,sector 76,0,0.0,0.0,0.0,2021,9,76
2021-Sep,sector 77,0,0.0,0.0,0.0,2021,9,77
2021-Sep,sector 78,0,0.0,0.0,0.0,2021,9,78
2021-Sep,sector 79,1,38476.0,107732.0,260784.0,2021,9,79
2021-Sep,sector 80,0,0.0,0.0,0.0,2021,9,80
2021-Sep,sector 81,0,0.0,0.0,0.0,2021,9,81
2021-Sep,sector 82,0,0.0,0.0,0.0,2021,9,82
2021-Sep,sector 83,2,130684.0,447644.0,1029582.0,2021,9,83
2021-Sep,sector 84,0,0.0,0.0,0.0,2021,9,84
2021-Sep,sector 85,1,45836.0,196992.0,194580.0,2021,9,85
2021-Sep,sector 86,2,74150.5,336826.0,876407.0,2021,9,86
2021_Sep,sector 87,0,0.0,0.0,0.0,2021,9,87
2021-Sep,sector 88,0,0.0,0.0,0.0,2021,9,88
2021-Sep,sector 89,0,0.0,0.0,0.0,2021,9,89
2021-Sep,sector 90,0,0.0,0.0,0.0,2021,9,90
2021-Sep,sector 91,0,0.0,0.0,0.0,2021,9,91
2021-Sep,sector 92,1,20819.0,62457.0,65580.0,2021,9,92
2021-Sep,sector 93,1,109625.0,190266.0,235200.0,2021,9,93
2021-Sep,sector 94,1,86513.0,263628.6,239394.0,2021,9,94
2021-Sep,sector 95,0,0.0,0.0,0.0,2021,9,95
2021-Sep,sector 96,0,0.0,0.0,0.0,2021,9,96
2021-Oct,sector 1,0,0.0,0.0,0.0,2021,10,1
2021-Oct,sector 2,0,0.0,0.0,0.0,2021,10,2
2021-Oct,sector 3,0,0.0,0.0,0.0,2021,10,3
2021-Oct,sector 4,0,0.0,0.0,0.0,2021,10,4
2021-Oct,sector 5,0,0.0,0.0,0.0,2021,10,5
2021-Oct,sector 6,0,0.0,0.0,0.0,2021,10,6
2021-Oct,sector 7,0,0.0,0.0,0.0,2021,10,7
2021-Oct,sector 8,0,0.0,0.0,0.0,2021,10,8
2021-Oct,sector 9,0,0.0,0.0,0.0,2021,10,9
2021-Oct,sector 10,0,0.0,0.0,0.0,2021,10,10
2021-Oct,sector 11,0,0.0,0.0,0.0,2021,10,11
2021-Oct,sector 12,0,0.0,0.0,0.0,2021,10,12
2021-Oct,sector 13,0,0.0,0.0,0.0,2021,10,13
2021-Oct,sector 14,0,0.0,0.0,0.0,2021,10,14
2021-Oct,sector 15,0,0.0,0.0,0.0,2021,10,15
2021-Oct,sector 16,0,0.0,0.0,0.0,2021,10,16
2021-Oct,sector 17,0,0.0,0.0,0.0,2021,10,17
2021-Oct,sector 18,0,0.0,0.0,0.0,2021,10,18
2021_Oct,sector 19,0,0.0,0.0,0.0,2021,10,19
2021-Oct,sector 20,0,0.0,0.0,0.0,2021,10,20
2021-Oct,sector 21,0,0.0,0.0,0.0,2021,10,21
2021_Oct,sector 22,0,0.0,0.0,0.0,2021,10,22
2021-Oct,sector 23,0,0.0,0.0,0.0,2021,10,23
2021-Oct,sector 24,0,0.0,0.0,0.0,2021,10,24
2021-Oct,sector 25,0,0.0,0.0,0.0,2021,10,25
2021-Oct,sector 26,0,0.0,0.0,0.0,2021,10,26
2021-Oct,sector 27,0,0.0,0.0,0.0,2021,10,27
2021-Oct,sector 28,0,0.0,0.0,0.0,2021,10,28
2021-Oct,sector 29,0,0.0,0.0,0.0,2021,10,29
2021-Oct,sector 30,0,0.0,0.0,0.0,2021,10,30
2021-Oct,sector 31,0,0.0,0.0,0.0,2021,10,31
2021-Oct,sector 32,0,0.0,0.0,0.0,2021,10,32
2021_Oct,sector 33,0,0.0,0.0,0.0,2021,10,33
2021-Oct,sector 34,0,0.0,0.0,0.0,2021,10,34
2021-Oct,sector 35,0,0.0,0.0,0.0,2021,10,35
2021-Oct,sector 36,0,0.0,0.0,0.0,2021,10,36
2021-Oct,sector 37,0,0.0,0.0,0.0,2021,10,37
2021-Oct,sector 38,0,0.0,0.0,0.0,2021,10,38
2021-Oct,sector 39,0,0.0,0.0,0.0,2021,10,39
2021-Oct,sector 40,0,0.0,0.0,0.0,2021,10,40
2021_Oct,sector 41,0,0.0,0.0,0.0,2021,10,41
2021-Oct,sector 42,0,0.0,0.0,0.0,2021,10,42
2021-Oct,sector 43,0,0.0,0.0,0.0,2021,10,43
2021-Oct,sector 44,0,0.0,0.0,0.0,2021,10,44
2021-Oct,sector 45,0,0.0,0.0,0.0,2021,10,45
2021-Oct,sector 46,0,0.0,0.0,0.0,2021,10,46
2021-Oct,sector 47,0,0.0,0.0,0.0,2021,10,47
2021-Oct,sector 48,0,0.0,0.0,0.0,2021,10,48
2021-Oct,sector 49,0,0.0,0.0,0.0,2021,10,49
2021-Oct,sector 50,0,0.0,0.0,0.0,2021,10,50
2021-Oct,sector 51,0,0.0,0.0,0.0,2021,10,51
2021_Oct,sector 52,0,0.0,0.0,0.0,2021,10,52
2021-Oct,sector 53,0,0.0,0.0,0.0,2021,10,53
2021-Oct,sector 54,0,0.0,0.0,0.0,2021,10,54
2021-Oct,sector 55,0,0.0,0.0,0.0,2021,10,55
2021-Oct,sector 56,0,0.0,0.0,0.0,2021,10,56
2021-Oct,sector 57,0,0.0,0.0,0.0,2021,10,57
2021-Oct,sector 58,0,0.0,0.0,0.0,2021,10,58
2021-Oct,sector 59,0,0.0,0.0,0.0,2021,10,59
2021-Oct,sector 60,0,0.0,0.0,0.0,2021,10,60
2021-Oct,sector 61,0,0.0,0.0,0.0,2021,10,61
2021-Oct,sector 62,0,0.0,0.0,0.0,2021,10,62
2021-Oct,sector 63,0,0.0,0.0,0.0,2021,10,63
2021-Oct,sector 64,0,0.0,0.0,0.0,2021,10,64
2021-Oct,sector 65,0,0.0,0.0,0.0,2021,10,65
2021-Oct,sector 66,0,0.0,0.0,0.0,2021,10,66
2021-Oct,sector 67,0,0.0,0.0,0.0,2021,10,67
2021-Oct,sector 68,0,0.0,0.0,0.0,2021,10,68
2021-Oct,sector 69,0,0.0,0.0,0.0,2021,10,69
2021-Oct,sector 70,0,0.0,0.0,0.0,2021,10,70
2021-Oct,sector 71,0,0.0,0.0,0.0,2021,10,71
2021_Oct,sector 72,0,0.0,0.0,0.0,2021,10,72
2021-Oct,sector 73,0,0.0,0.0,0.0,2021,10,73
2021-Oct,sector 74,0,0.0,0.0,0.0,2021,10,74
2021_Oct,sector 75,0,0.0,0.0,0.0,2021,10,75
2021-Oct,sector 76,0,0.0,0.0,0.0,2021,10,76
2021-Oct,sector 77,0,0.0,0.0,0.0,2021,10,77
2021-Oct,sector 78,0,0.0,0.0,0.0,2021,10,78
2021-Oct,sector 79,0,0.0,0.0,0.0,2021,10,79
2021-Oct,sector 80,0,0.0,0.0,0.0,2021,10,80
2021-Oct,sector 81,0,0.0,0.0,0.0,2021,10,81
2021-Oct,sector 82,0,0.0,0.0,0.0,2021,10,82
2021-Oct,sector 83,0,0.0,0.0,0.0,2021,10,83
2021-Oct,sector 84,0,0.0,0.0,0.0,2021,10,84
2021-Oct,sector 85,0,0.0,0.0,0.0,2021,10,85
2021-Oct,sector 86,0,0.0,0.0,0.0,2021,10,86
2021_Oct,sector 87,0,0.0,0.0,0.0,2021,10,87
2021-Oct,sector 88,0,0.0,0.0,0.0,2021,10,88
2021-Oct,sector 89,0,0.0,0.0,0.0,2021,10,89
2021-Oct,sector 90,0,0.0,0.0,0.0,2021,10,90
2021-Oct,sector 91,0,0.0,0.0,0.0,2021,10,91
2021-Oct,sector 92,0,0.0,0.0,0.0,2021,10,92
2021-Oct,sector 93,0,0.0,0.0,0.0,2021,10,93
2021-Oct,sector 94,0,0.0,0.0,0.0,2021,10,94
2021-Oct,sector 95,0,0.0,0.0,0.0,2021,10,95
2021-Oct,sector 96,0,0.0,0.0,0.0,2021,10,96
2021-Nov,sector 1,0,0.0,0.0,0.0,2021,11,1
2021-Nov,sector 2,0,0.0,0.0,0.0,2021,11,2
2021-Nov,sector 3,0,0.0,0.0,0.0,2021,11,3
2021-Nov,sector 4,0,0.0,0.0,0.0,2021,11,4
2021-Nov,sector 5,0,0.0,0.0,0.0,2021,11,5
2021-Nov,sector 6,0,0.0,0.0,0.0,2021,11,6
2021-Nov,sector 7,0,0.0,0.0,0.0,2021,11,7
2021-Nov,sector 8,0,0.0,0.0,0.0,2021,11,8
2021-Nov,sector 9,0,0.0,0.0,0.0,2021,11,9
2021-Nov,sector 10,0,0.0,0.0,0.0,2021,11,10
2021-Nov,sector 11,0,0.0,0.0,0.0,2021,11,11
2021-Nov,sector 12,0,0.0,0.0,0.0,2021,11,12
2021-Nov,sector 13,0,0.0,0.0,0.0,2021,11,13
2021-Nov,sector 14,0,0.0,0.0,0.0,2021,11,14
2021-Nov,sector 15,0,0.0,0.0,0.0,2021,11,15
2021-Nov,sector 16,0,0.0,0.0,0.0,2021,11,16
2021-Nov,sector 17,0,0.0,0.0,0.0,2021,11,17
2021-Nov,sector 18,0,0.0,0.0,0.0,2021,11,18
2021_Nov,sector 19,0,0.0,0.0,0.0,2021,11,19
2021-Nov,sector 20,0,0.0,0.0,0.0,2021,11,20
2021-Nov,sector 21,0,0.0,0.0,0.0,2021,11,21
2021_Nov,sector 22,0,0.0,0.0,0.0,2021,11,22
2021-Nov,sector 23,0,0.0,0.0,0.0,2021,11,23
2021-Nov,sector 24,0,0.0,0.0,0.0,2021,11,24
2021-Nov,sector 25,0,0.0,0.0,0.0,2021,11,25
2021-Nov,sector 26,0,0.0,0.0,0.0,2021,11,26
2021-Nov,sector 27,0,0.0,0.0,0.0,2021,11,27
2021-Nov,sector 28,0,0.0,0.0,0.0,2021,11,28
2021-Nov,sector 29,0,0.0,0.0,0.0,2021,11,29
2021-Nov,sector 30,0,0.0,0.0,0.0,2021,11,30
2021-Nov,sector 31,0,0.0,0.0,0.0,2021,11,31
2021-Nov,sector 32,0,0.0,0.0,0.0,2021,11,32
2021_Nov,sector 33,0,0.0,0.0,0.0,2021,11,33
2021-Nov,sector 34,0,0.0,0.0,0.0,2021,11,34
2021-Nov,sector 35,0,0.0,0.0,0.0,2021,11,35
2021-Nov,sector 36,0,0.0,0.0,0.0,2021,11,36
2021-Nov,sector 37,0,0.0,0.0,0.0,2021,11,37
2021-Nov,sector 38,0,0.0,0.0,0.0,2021,11,38
2021-Nov,sector 39,0,0.0,0.0,0.0,2021,11,39
2021-Nov,sector 40,0,0.0,0.0,0.0,2021,11,40
2021_Nov,sector 41,0,0.0,0.0,0.0,2021,11,41
2021-Nov,sector 42,0,0.0,0.0,0.0,2021,11,42
2021-Nov,sector 43,0,0.0,0.0,0.0,2021,11,43
2021-Nov,sector 44,0,0.0,0.0,0.0,2021,11,44
2021-Nov,sector 45,0,0.0,0.0,0.0,2021,11,45
2021-Nov,sector 46,0,0.0,0.0,0.0,2021,11,46
2021-Nov,sector 47,0,0.0,0.0,0.0,2021,11,47
2021-Nov,sector 48,0,0.0,0.0,0.0,2021,11,48
2021-Nov,sector 49,0,0.0,0.0,0.0,2021,11,49
2021-Nov,sector 50,0,0.0,0.0,0.0,2021,11,50
2021-Nov,sector 51,0,0.0,0.0,0.0,2021,11,51
2021_Nov,sector 52,0,0.0,0.0,0.0,2021,11,52
2021-Nov,sector 53,0,0.0,0.0,0.0,2021,11,53
2021-Nov,sector 54,0,0.0,0.0,0.0,2021,11,54
2021-Nov,sector 55,0,0.0,0.0,0.0,2021,11,55
2021-Nov,sector 56,0,0.0,0.0,0.0,2021,11,56
2021-Nov,sector 57,0,0.0,0.0,0.0,2021,11,57
2021-Nov,sector 58,0,0.0,0.0,0.0,2021,11,58
2021-Nov,sector 59,0,0.0,0.0,0.0,2021,11,59
2021-Nov,sector 60,0,0.0,0.0,0.0,2021,11,60
2021-Nov,sector 61,0,0.0,0.0,0.0,2021,11,61
2021-Nov,sector 62,0,0.0,0.0,0.0,2021,11,62
2021-Nov,sector 63,0,0.0,0.0,0.0,2021,11,63
2021-Nov,sector 64,0,0.0,0.0,0.0,2021,11,64
2021-Nov,sector 65,0,0.0,0.0,0.0,2021,11,65
2021-Nov,sector 66,0,0.0,0.0,0.0,2021,11,66
2021-Nov,sector 67,0,0.0,0.0,0.0,2021,11,67
2021-Nov,sector 68,0,0.0,0.0,0.0,2021,11,68
2021-Nov,sector 69,0,0.0,0.0,0.0,2021,11,69
2021-Nov,sector 70,0,0.0,0.0,0.0,2021,11,70
2021-Nov,sector 71,0,0.0,0.0,0.0,2021,11,71
2021_Nov,sector 72,0,0.0,0.0,0.0,2021,11,72
2021-Nov,sector 73,0,0.0,0.0,0.0,2021,11,73
2021-Nov,sector 74,0,0.0,0.0,0.0,2021,11,74
2021_Nov,sector 75,0,0.0,0.0,0.0,2021,11,75
2021-Nov,sector 76,0,0.0,0.0,0.0,2021,11,76
2021-Nov,sector 77,0,0.0,0.0,0.0,2021,11,77
2021-Nov,sector 78,0,0.0,0.0,0.0,2021,11,78
2021-Nov,sector 79,0,0.0,0.0,0.0,2021,11,79
2021-Nov,sector 80,0,0.0,0.0,0.0,2021,11,80
2021-Nov,sector 81,0,0.0,0.0,0.0,2021,11,81
2021-Nov,sector 82,0,0.0,0.0,0.0,2021,11,82
2021-Nov,sector 83,0,0.0,0.0,0.0,2021,11,83
2021-Nov,sector 84,0,0.0,0.0,0.0,2021,11,84
2021-Nov,sector 85,0,0.0,0.0,0.0,2021,11,85
2021-Nov,sector 86,0,0.0,0.0,0.0,2021,11,86
2021_Nov,sector 87,0,0.0,0.0,0.0,2021,11,87
2021-Nov,sector 88,0,0.0,0.0,0.0,2021,11,88
2021-Nov,sector 89,0,0.0,0.0,0.0,2021,11,89
2021-Nov,sector 90,0,0.0,0.0,0.0,2021,11,90
2021-Nov,sector 91,0,0.0,0.0,0.0,2021,11,91
2021-Nov,sector 92,0,0.0,0.0,0.0,2021,11,92
2021-Nov,sector 93,0,0.0,0.0,0.0,2021,11,93
2021-Nov,sector 94,0,0.0,0.0,0.0,2021,11,94
2021-Nov,sector 95,0,0.0,0.0,0.0,2021,11,95
2021-Nov,sector 96,0,0.0,0.0,0.0,2021,11,96
2021-Dec,sector 1,0,0.0,0.0,0.0,2021,12,1
2021-Dec,sector 2,0,0.0,0.0,0.0,2021,12,2
2021-Dec,sector 3,0,0.0,0.0,0.0,2021,12,3
2021-Dec,sector 4,3,90130.0,269652.0,410320.0,2021,12,4
2021-Dec,sector 5,0,0.0,0.0,0.0,2021,12,5
2021-Dec,sector 6,0,0.0,0.0,0.0,2021,12,6
2021-Dec,sector 7,0,0.0,0.0,0.0,2021,12,7
2021-Dec,sector 8,0,0.0,0.0,0.0,2021,12,8
2021-Dec,sector 9,0,0.0,0.0,0.0,2021,12,9
2021-Dec,sector 10,0,0.0,0.0,0.0,2021,12,10
2021-Dec,sector 11,0,0.0,0.0,0.0,2021,12,11
2021-Dec,sector 12,0,0.0,0.0,0.0,2021,12,12
2021-Dec,sector 13,0,0.0,0.0,0.0,2021,12,13
2021-Dec,sector 14,0,0.0,0.0,0.0,2021,12,14
2021-Dec,sector 15,0,0.0,0.0,0.0,2021,12,15
2021-Dec,sector 16,0,0.0,0.0,0.0,2021,12,16
2021-Dec,sector 17,0,0.0,0.0,0.0,2021,12,17
2021-Dec,sector 18,2,105549.0,489868.0,248372.0,2021,12,18
2021_Dec,sector 19,0,0.0,0.0,0.0,2021,12,19
2021-Dec,sector 20,2,218185.0,553387.0,994978.0,2021,12,20
2021-Dec,sector 21,0,0.0,0.0,0.0,2021,12,21
2021_Dec,sector 22,0,0.0,0.0,0.0,2021,12,22
2021-Dec,sector 23,0,0.0,0.0,0.0,2021,12,23
2021-Dec,sector 24,0,0.0,0.0,0.0,2021,12,24
2021-Dec,sector 25,1,114724.0,293005.0,383548.0,2021,12,25
2021-Dec,sector 26,0,0.0,0.0,0.0,2021,12,26
2021-Dec,sector 27,0,0.0,0.0,0.0,2021,12,27
2021-Dec,sector 28,0,0.0,0.0,0.0,2021,12,28
2021-Dec,sector 29,0,0.0,0.0,0.0,2021,12,29
2021-Dec,sector 30,0,0.0,0.0,0.0,2021,12,30
2021-Dec,sector 31,0,0.0,0.0,0.0,2021,12,31
2021-Dec,sector 32,1,33581.0,95000.0,383562.0,2021,12,32
2021_Dec,sector 33,0,0.0,0.0,0.0,2021,12,33
2021-Dec,sector 34,0,0.0,0.0,0.0,2021,12,34
2021-Dec,sector 35,0,0.0,0.0,0.0,2021,12,35
2021-Dec,sector 36,0,0.0,0.0,0.0,2021,12,36
2021-Dec,sector 37,0,0.0,0.0,0.0,2021,12,37
2021-Dec,sector 38,0,0.0,0.0,0.0,2021,12,38
2021-Dec,sector 39,0,0.0,0.0,0.0,2021,12,39
2021-Dec,sector 40,0,0.0,0.0,0.0,2021,12,40
2021_Dec,sector 41,0,0.0,0.0,0.0,2021,12,41
2021-Dec,sector 42,0,0.0,0.0,0.0,2021,12,42
2021-Dec,sector 43,0,0.0,0.0,0.0,2021,12,43
2021-Dec,sector 44,0,0.0,0.0,0.0,2021,12,44
2021-Dec,sector 45,1,20108.0,60324.0,78790.0,2021,12,45
2021-Dec,sector 46,0,0.0,0.0,0.0,2021,12,46
2021-Dec,sector 47,0,0.0,0.0,0.0,2021,12,47
2021-Dec,sector 48,0,0.0,0.0,0.0,2021,12,48
2021-Dec,sector 49,0,0.0,0.0,0.0,2021,12,49
2021-Dec,sector 50,1,75568.93,226707.0,205400.0,2021,12,50
2021-Dec,sector 51,0,0.0,0.0,0.0,2021,12,51
2021_Dec,sector 52,0,0.0,0.0,0.0,2021,12,52
2021-Dec,sector 53,0,0.0,0.0,0.0,2021,12,53
2021-Dec,sector 54,0,0.0,0.0,0.0,2021,12,54
2021-Dec,sector 55,0,0.0,0.0,0.0,2021,12,55
2021-Dec,sector 56,0,0.0,0.0,0.0,2021,12,56
2021-Dec,sector 57,0,0.0,0.0,0.0,2021,12,57
2021-Dec,sector 58,0,0.0,0.0,0.0,2021,12,58
2021-Dec,sector 59,0,0.0,0.0,0.0,2021,12,59
2021-Dec,sector 60,0,0.0,0.0,0.0,2021,12,60
2021-Dec,sector 61,1,34487.0,124153.0,242471.0,2021,12,61
2021-Dec,sector 62,0,0.0,0.0,0.0,2021,12,62
2021-Dec,sector 63,0,0.0,0.0,0.0,2021,12,63
2021-Dec,sector 64,0,0.0,0.0,0.0,2021,12,64
2021-Dec,sector 65,0,0.0,0.0,0.0,2021,12,65
2021-Dec,sector 66,0,0.0,0.0,0.0,2021,12,66
2021-Dec,sector 67,0,0.0,0.0,0.0,2021,12,67
2021-Dec,sector 68,1,46321.0,147868.6,78900.0,2021,12,68
2021-Dec,sector 69,0,0.0,0.0,0.0,2021,12,69
2021-Dec,sector 70,0,0.0,0.0,0.0,2021,12,70
2021-Dec,sector 71,0,0.0,0.0,0.0,2021,12,71
2021_Dec,sector 72,0,0.0,0.0,0.0,2021,12,72
2021-Dec,sector 73,0,0.0,0.0,0.0,2021,12,73
2021-Dec,sector 74,0,0.0,0.0,0.0,2021,12,74
2021_Dec,sector 75,0,0.0,0.0,0.0,2021,12,75
2021-Dec,sector 76,0,0.0,0.0,0.0,2021,12,76
2021-Dec,sector 77,0,0.0,0.0,0.0,2021,12,77
2021-Dec,sector 78,0,0.0,0.0,0.0,2021,12,78
2021-Dec,sector 79,0,0.0,0.0,0.0,2021,12,79
2021-Dec,sector 80,0,0.0,0.0,0.0,2021,12,80
2021-Dec,sector 81,0,0.0,0.0,0.0,2021,12,81
2021-Dec,sector 82,0,0.0,0.0,0.0,2021,12,82
2021-Dec,sector 83,0,0.0,0.0,0.0,2021,12,83
2021-Dec,sector 84,0,0.0,0.0,0.0,2021,12,84
2021-Dec,sector 85,0,0.0,0.0,0.0,2021,12,85
2021-Dec,sector 86,0,0.0,0.0,0.0,2021,12,86
2021_Dec,sector 87,0,0.0,0.0,0.0,2021,12,87
2021-Dec,sector 88,0,0.0,0.0,0.0,2021,12,88
2021-Dec,sector 89,0,0.0,0.0,0.0,2021,12,89
2021-Dec,sector 90,0,0.0,0.0,0.0,2021,12,90
2021-Dec,sector 91,0,0.0,0.0,0.0,2021,12,91
2021-Dec,sector 92,0,0.0,0.0,0.0,2021,12,92
2021-Dec,sector 93,0,0.0,0.0,0.0,2021,12,93
2021-Dec,sector 94,0,0.0,0.0,0.0,2021,12,94
2021-Dec,sector 95,0,0.0,0.0,0.0,2021,12,95
2021-Dec,sector 96,0,0.0,0.0,0.0,2021,12,96
2022-Jan,sector 1,0,0.0,0.0,0.0,2022,1,1
2022-Jan,sector 2,0,0.0,0.0,0.0,2022,1,2
2022-Jan,sector 3,0,0.0,0.0,0.0,2022,1,3
2022-Jan,sector 4,0,0.0,0.0,0.0,2022,1,4
2022-Jan,sector 5,0,0.0,0.0,0.0,2022,1,5
2022-Jan,sector 6,0,0.0,0.0,0.0,2022,1,6
2022-Jan,sector 7,0,0.0,0.0,0.0,2022,1,7
2022-Jan,sector 8,0,0.0,0.0,0.0,2022,1,8
2022-Jan,sector 9,0,0.0,0.0,0.0,2022,1,9
2022-Jan,sector 10,0,0.0,0.0,0.0,2022,1,10
2022-Jan,sector 11,0,0.0,0.0,0.0,2022,1,11
2022-Jan,sector 12,0,0.0,0.0,0.0,2022,1,12
2022-Jan,sector 13,0,0.0,0.0,0.0,2022,1,13
2022-Jan,sector 14,0,0.0,0.0,0.0,2022,1,14
2022-Jan,sector 15,0,0.0,0.0,0.0,2022,1,15
2022-Jan,sector 16,0,0.0,0.0,0.0,2022,1,16
2022-Jan,sector 17,0,0.0,0.0,0.0,2022,1,17
2022-Jan,sector 18,0,0.0,0.0,0.0,2022,1,18
2022_Jan,sector 19,0,0.0,0.0,0.0,2022,1,19
2022-Jan,sector 20,0,0.0,0.0,0.0,2022,1,20
2022-Jan,sector 21,0,0.0,0.0,0.0,2022,1,21
2022_Jan,sector 22,0,0.0,0.0,0.0,2022,1,22
2022-Jan,sector 23,0,0.0,0.0,0.0,2022,1,23
2022-Jan,sector 24,0,0.0,0.0,0.0,2022,1,24
2022-Jan,sector 25,0,0.0,0.0,0.0,2022,1,25
2022-Jan,sector 26,0,0.0,0.0,0.0,2022,1,26
2022-Jan,sector 27,0,0.0,0.0,0.0,2022,1,27
2022-Jan,sector 28,0,0.0,0.0,0.0,2022,1,28
2022-Jan,sector 29,0,0.0,0.0,0.0,2022,1,29
2022-Jan,sector 30,0,0.0,0.0,0.0,2022,1,30
2022-Jan,sector 31,0,0.0,0.0,0.0,2022,1,31
2022-Jan,sector 32,0,0.0,0.0,0.0,2022,1,32
2022_Jan,sector 33,0,0.0,0.0,0.0,2022,1,33
2022-Jan,sector 34,0,0.0,0.0,0.0,2022,1,34
2022-Jan,sector 35,0,0.0,0.0,0.0,2022,1,35
2022-Jan,sector 36,0,0.0,0.0,0.0,2022,1,36
2022-Jan,sector 37,0,0.0,0.0,0.0,2022,1,37
2022-Jan,sector 38,0,0.0,0.0,0.0,2022,1,38
2022-Jan,sector 39,0,0.0,0.0,0.0,2022,1,39
2022-Jan,sector 40,0,0.0,0.0,0.0,2022,1,40
2022_Jan,sector 41,0,0.0,0.0,0.0,2022,1,41
2022-Jan,sector 42,0,0.0,0.0,0.0,2022,1,42
2022-Jan,sector 43,0,0.0,0.0,0.0,2022,1,43
2022-Jan,sector 44,0,0.0,0.0,0.0,2022,1,44
2022-Jan,sector 45,0,0.0,0.0,0.0,2022,1,45
2022-Jan,sector 46,0,0.0,0.0,0.0,2022,1,46
2022-Jan,sector 47,0,0.0,0.0,0.0,2022,1,47
2022-Jan,sector 48,0,0.0,0.0,0.0,2022,1,48
2022-Jan,sector 49,0,0.0,0.0,0.0,2022,1,49
2022-Jan,sector 50,0,0.0,0.0,0.0,2022,1,50
2022-Jan,sector 51,0,0.0,0.0,0.0,2022,1,51
2022_Jan,sector 52,0,0.0,0.0,0.0,2022,1,52
2022-Jan,sector 53,0,0.0,0.0,0.0,2022,1,53
2022-Jan,sector 54,0,0.0,0.0,0.0,2022,1,54
2022-Jan,sector 55,0,0.0,0.0,0.0,2022,1,55
2022-Jan,sector 56,0,0.0,0.0,0.0,2022,1,56
2022-Jan,sector 57,0,0.0,0.0,0.0,2022,1,57
2022-Jan,sector 58,0,0.0,0.0,0.0,2022,1,58
2022-Jan,sector 59,0,0.0,0.0,0.0,2022,1,59
2022-Jan,sector 60,0,0.0,0.0,0.0,2022,1,60
2022-Jan,sector 61,0,0.0,0.0,0.0,2022,1,61
2022-Jan,sector 62,0,0.0,0.0,0.0,2022,1,62
2022-Jan,sector 63,0,0.0,0.0,0.0,2022,1,63
2022-Jan,sector 64,0,0.0,0.0,0.0,2022,1,64
2022-Jan,sector 65,0,0.0,0.0,0.0,2022,1,65
2022-Jan,sector 66,0,0.0,0.0,0.0,2022,1,66
2022-Jan,sector 67,0,0.0,0.0,0.0,2022,1,67
2022-Jan,sector 68,0,0.0,0.0,0.0,2022,1,68
2022-Jan,sector 69,0,0.0,0.0,0.0,2022,1,69
2022-Jan,sector 70,0,0.0,0.0,0.0,2022,1,70
2022-Jan,sector 71,0,0.0,0.0,0.0,2022,1,71
2022_Jan,sector 72,0,0.0,0.0,0.0,2022,1,72
2022-Jan,sector 73,0,0.0,0.0,0.0,2022,1,73
2022-Jan,sector 74,0,0.0,0.0,0.0,2022,1,74
2022_Jan,sector 75,0,0.0,0.0,0.0,2022,1,75
2022-Jan,sector 76,0,0.0,0.0,0.0,2022,1,76
2022-Jan,sector 77,0,0.0,0.0,0.0,2022,1,77
2022-Jan,sector 78,0,0.0,0.0,0.0,2022,1,78
2022-Jan,sector 79,0,0.0,0.0,0.0,2022,1,79
2022-Jan,sector 80,0,0.0,0.0,0.0,2022,1,80
2022-Jan,sector 81,0,0.0,0.0,0.0,2022,1,81
2022-Jan,sector 82,0,0.0,0.0,0.0,2022,1,82
2022-Jan,sector 83,0,0.0,0.0,0.0,2022,1,83
2022-Jan,sector 84,0,0.0,0.0,0.0,2022,1,84
2022-Jan,sector 85,0,0.0,0.0,0.0,2022,1,85
2022-Jan,sector 86,0,0.0,0.0,0.0,2022,1,86
2022_Jan,sector 87,0,0.0,0.0,0.0,2022,1,87
2022-Jan,sector 88,0,0.0,0.0,0.0,2022,1,88
2022-Jan,sector 89,0,0.0,0.0,0.0,2022,1,89
2022-Jan,sector 90,0,0.0,0.0,0.0,2022,1,90
2022-Jan,sector 91,0,0.0,0.0,0.0,2022,1,91
2022-Jan,sector 92,0,0.0,0.0,0.0,2022,1,92
2022-Jan,sector 93,0,0.0,0.0,0.0,2022,1,93
2022-Jan,sector 94,0,0.0,0.0,0.0,2022,1,94
2022-Jan,sector 95,0,0.0,0.0,0.0,2022,1,95
2022-Jan,sector 96,0,0.0,0.0,0.0,2022,1,96
2022-Feb,sector 1,0,0.0,0.0,0.0,2022,2,1
2022-Feb,sector 2,0,0.0,0.0,0.0,2022,2,2
2022-Feb,sector 3,0,0.0,0.0,0.0,2022,2,3
2022-Feb,sector 4,0,0.0,0.0,0.0,2022,2,4
2022-Feb,sector 5,0,0.0,0.0,0.0,2022,2,5
2022-Feb,sector 6,0,0.0,0.0,0.0,2022,2,6
2022-Feb,sector 7,0,0.0,0.0,0.0,2022,2,7
2022-Feb,sector 8,0,0.0,0.0,0.0,2022,2,8
2022-Feb,sector 9,0,0.0,0.0,0.0,2022,2,9
2022-Feb,sector 10,0,0.0,0.0,0.0,2022,2,10
2022-Feb,sector 11,0,0.0,0.0,0.0,2022,2,11
2022-Feb,sector 12,0,0.0,0.0,0.0,2022,2,12
2022-Feb,sector 13,0,0.0,0.0,0.0,2022,2,13
2022-Feb,sector 14,0,0.0,0.0,0.0,2022,2,14
2022-Feb,sector 15,0,0.0,0.0,0.0,2022,2,15
2022-Feb,sector 16,0,0.0,0.0,0.0,2022,2,16
