month,sector,num_land_transactions_nearby_sectors,construction_area_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,yr,m,sector_num
2021-Jul,sector 1,0.0,0.0,0.0,0.0,2021,7,1
2021-Jul,sector 2,0.0,0.0,0.0,0.0,2021,7,2
2021_Jul,sector 3,0.0,0.0,0.0,0.0,2021,7,3
2021-Jul,sector 4,0.0,0.0,0.0,0.0,2021,7,4
2021_Jul,sector 5,0.0,0.0,0.0,0.0,2021,7,5
2021-Jul,sector 6,0.0,0.0,0.0,0.0,2021,7,6
2021-Jul,sector 7,0.0,0.0,0.0,0.0,2021,7,7
2021-Jul,sector 8,0.0,0.0,0.0,0.0,2021,7,8
2021-Jul,sector 9,0.0,0.0,0.0,0.0,2021,7,9
2021-Jul,sector 10,0.0,0.0,0.0,0.0,2021,7,10
2021-Jul,sector 11,0.0,0.0,0.0,0.0,2021,7,11
2021-Jul,sector 12,0.0,0.0,0.0,0.0,2021,7,12
2021-Jul,sector 13,0.0,0.0,0.0,0.0,2021,7,13
2021-Jul,sector 14,0.0,0.0,0.0,0.0,2021,7,14
2021-Jul,sector 15,0.0,0.0,0.0,0.0,2021,7,15
2021-Jul,sector 16,0.0,0.0,0.0,0.0,2021,7,16
2021-Jul,sector 17,0.0,0.0,0.0,0.0,2021,7,17
2021-Jul,sector 18,0.0,0.0,0.0,0.0,2021,7,18
2021_Jul,sector 19,0.0,0.0,0.0,0.0,2021,7,19
2021-Jul,sector 20,0.0,0.0,0.0,0.0,2021,7,20
2021-Jul,sector 21,0.0,0.0,0.0,0.0,2021,7,21
2021_Jul,sector 22,0.0,0.0,0.0,0.0,2021,7,22
2021-Jul,sector 23,0.0,0.0,0.0,0.0,2021,7,23
2021-Jul,sector 24,0.0,0.0,0.0,0.0,2021,7,24
2021-Jul,sector 25,0.0,0.0,0.0,0.0,2021,7,25
2021_Jul,sector 26,0.0,0.0,0.0,0.0,2021,7,26
2021-Jul,sector 27,0.0,0.0,0.0,0.0,2021,7,27
2021-Jul,sector 28,0.0,0.0,0.0,0.0,2021,7,28
2021-Jul,sector 29,0.0,0.0,0.0,0.0,2021,7,29
2021-Jul,sector 30,0.0,0.0,0.0,0.0,2021,7,30
2021-Jul,sector 31,0.0,0.0,0.0,0.0,2021,7,31
2021_Jul,sector 32,0.0,0.0,0.0,0.0,2021,7,32
2021_Jul,sector 33,0.0,0.0,0.0,0.0,2021,7,33
2021-Jul,sector 34,0.0,0.0,0.0,0.0,2021,7,34
2021-Jul,sector 35,0.0,0.0,0.0,0.0,2021,7,35
2021-Jul,sector 36,0.0,0.0,0.0,0.0,2021,7,36
2021-Jul,sector 37,0.0,0.0,0.0,0.0,2021,7,37
2021-Jul,sector 38,0.0,0.0,0.0,0.0,2021,7,38
2021-Jul,sector 39,0.0,0.0,0.0,0.0,2021,7,39
2021_Jul,sector 40,0.0,0.0,0.0,0.0,2021,7,40
2021_Jul,sector 41,0.0,0.0,0.0,0.0,2021,7,41
2021-Jul,sector 42,0.0,0.0,0.0,0.0,2021,7,42
2021_Jul,sector 43,0.0,0.0,0.0,0.0,2021,7,43
2021-Jul,sector 44,0.0,0.0,0.0,0.0,2021,7,44
2021-Jul,sector 45,0.0,0.0,0.0,0.0,2021,7,45
2021-Jul,sector 46,0.0,0.0,0.0,0.0,2021,7,46
2021-Jul,sector 47,0.0,0.0,0.0,0.0,2021,7,47
2021-Jul,sector 48,0.0,0.0,0.0,0.0,2021,7,48
2021-Jul,sector 49,0.0,0.0,0.0,0.0,2021,7,49
2021-Jul,sector 50,0.0,0.0,0.0,0.0,2021,7,50
2021_Jul,sector 51,0.0,0.0,0.0,0.0,2021,7,51
2021_Jul,sector 52,0.0,0.0,0.0,0.0,2021,7,52
2021-Jul,sector 53,0.0,0.0,0.0,0.0,2021,7,53
2021-Jul,sector 54,0.0,0.0,0.0,0.0,2021,7,54
2021-Jul,sector 55,0.0,0.0,0.0,0.0,2021,7,55
2021-Jul,sector 56,0.0,0.0,0.0,0.0,2021,7,56
2021-Jul,sector 57,0.0,0.0,0.0,0.0,2021,7,57
2021-Jul,sector 58,0.0,0.0,0.0,0.0,2021,7,58
2021-Jul,sector 59,0.0,0.0,0.0,0.0,2021,7,59
2021-Jul,sector 60,0.0,0.0,0.0,0.0,2021,7,60
2021-Jul,sector 61,0.0,0.0,0.0,0.0,2021,7,61
2021-Jul,sector 62,0.0,0.0,0.0,0.0,2021,7,62
2021-Jul,sector 63,0.0,0.0,0.0,0.0,2021,7,63
2021-Jul,sector 64,0.0,0.0,0.0,0.0,2021,7,64
2021-Jul,sector 65,0.0,0.0,0.0,0.0,2021,7,65
2021-Jul,sector 66,0.0,0.0,0.0,0.0,2021,7,66
2021-Jul,sector 67,0.0,0.0,0.0,0.0,2021,7,67
2021-Jul,sector 68,0.0,0.0,0.0,0.0,2021,7,68
2021-Jul,sector 69,0.0,0.0,0.0,0.0,2021,7,69
2021-Jul,sector 70,0.0,0.0,0.0,0.0,2021,7,70
2021-Jul,sector 71,0.0,0.0,0.0,0.0,2021,7,71
2021_Jul,sector 72,0.0,0.0,0.0,0.0,2021,7,72
2021-Jul,sector 73,0.0,0.0,0.0,0.0,2021,7,73
2021_Jul,sector 74,0.0,0.0,0.0,0.0,2021,7,74
2021_Jul,sector 75,0.0,0.0,0.0,0.0,2021,7,75
2021-Jul,sector 76,0.0,0.0,0.0,0.0,2021,7,76
2021-Jul,sector 77,0.0,0.0,0.0,0.0,2021,7,77
2021_Jul,sector 78,0.0,0.0,0.0,0.0,2021,7,78
2021-Jul,sector 79,0.0,0.0,0.0,0.0,2021,7,79
2021-Jul,sector 80,0.0,0.0,0.0,0.0,2021,7,80
2021-Jul,sector 81,0.0,0.0,0.0,0.0,2021,7,81
2021-Jul,sector 82,0.0,0.0,0.0,0.0,2021,7,82
2021-Jul,sector 83,0.0,0.0,0.0,0.0,2021,7,83
2021-Jul,sector 84,0.0,0.0,0.0,0.0,2021,7,84
2021-Jul,sector 85,0.0,0.0,0.0,0.0,2021,7,85
2021_Jul,sector 86,0.0,0.0,0.0,0.0,2021,7,86
2021_Jul,sector 87,0.0,0.0,0.0,0.0,2021,7,87
2021_Jul,sector 88,0.0,0.0,0.0,0.0,2021,7,88
2021_Jul,sector 89,0.0,0.0,0.0,0.0,2021,7,89
2021-Jul,sector 90,0.0,0.0,0.0,0.0,2021,7,90
2021-Jul,sector 91,0.0,0.0,0.0,0.0,2021,7,91
2021-Jul,sector 92,0.0,0.0,0.0,0.0,2021,7,92
2021-Jul,sector 93,0.0,0.0,0.0,0.0,2021,7,93
2021-Jul,sector 94,0.0,0.0,0.0,0.0,2021,7,94
2021_Jul,sector 95,0.0,0.0,0.0,0.0,2021,7,95
2021-Jul,sector 96,0.0,0.0,0.0,0.0,2021,7,96
2021-Aug,sector 1,0.0,0.0,0.0,0.0,2021,8,1
2021-Aug,sector 2,0.0,0.0,0.0,0.0,2021,8,2
2021_Aug,sector 3,0.0,0.0,0.0,0.0,2021,8,3
2021-Aug,sector 4,0.0,0.0,0.0,0.0,2021,8,4
2021_Aug,sector 5,0.0,0.0,0.0,0.0,2021,8,5
2021-Aug,sector 6,0.0,0.0,0.0,0.0,2021,8,6
2021-Aug,sector 7,0.0,0.0,0.0,0.0,2021,8,7
2021-Aug,sector 8,0.0,0.0,0.0,0.0,2021,8,8
2021-Aug,sector 9,0.0,0.0,0.0,0.0,2021,8,9
2021-Aug,sector 10,0.0,0.0,0.0,0.0,2021,8,10
2021-Aug,sector 11,0.0,0.0,0.0,0.0,2021,8,11
2021-Aug,sector 12,0.0,0.0,0.0,0.0,2021,8,12
2021-Aug,sector 13,0.0,0.0,0.0,0.0,2021,8,13
2021-Aug,sector 14,0.0,0.0,0.0,0.0,2021,8,14
2021-Aug,sector 15,0.0,0.0,0.0,0.0,2021,8,15
2021-Aug,sector 16,0.0,0.0,0.0,0.0,2021,8,16
2021-Aug,sector 17,0.0,0.0,0.0,0.0,2021,8,17
2021-Aug,sector 18,0.0,0.0,0.0,0.0,2021,8,18
2021_Aug,sector 19,0.0,0.0,0.0,0.0,2021,8,19
2021-Aug,sector 20,0.0,0.0,0.0,0.0,2021,8,20
2021-Aug,sector 21,0.0,0.0,0.0,0.0,2021,8,21
2021_Aug,sector 22,0.0,0.0,0.0,0.0,2021,8,22
2021-Aug,sector 23,0.0,0.0,0.0,0.0,2021,8,23
2021-Aug,sector 24,0.0,0.0,0.0,0.0,2021,8,24
2021-Aug,sector 25,0.0,0.0,0.0,0.0,2021,8,25
2021_Aug,sector 26,0.0,0.0,0.0,0.0,2021,8,26
2021-Aug,sector 27,0.0,0.0,0.0,0.0,2021,8,27
2021-Aug,sector 28,0.0,0.0,0.0,0.0,2021,8,28
2021-Aug,sector 29,0.0,0.0,0.0,0.0,2021,8,29
2021-Aug,sector 30,0.0,0.0,0.0,0.0,2021,8,30
2021-Aug,sector 31,0.0,0.0,0.0,0.0,2021,8,31
2021_Aug,sector 32,0.0,0.0,0.0,0.0,2021,8,32
2021_Aug,sector 33,0.0,0.0,0.0,0.0,2021,8,33
2021-Aug,sector 34,0.0,0.0,0.0,0.0,2021,8,34
2021-Aug,sector 35,0.0,0.0,0.0,0.0,2021,8,35
2021-Aug,sector 36,0.0,0.0,0.0,0.0,2021,8,36
2021-Aug,sector 37,0.0,0.0,0.0,0.0,2021,8,37
2021-Aug,sector 38,0.0,0.0,0.0,0.0,2021,8,38
2021-Aug,sector 39,0.0,0.0,0.0,0.0,2021,8,39
2021_Aug,sector 40,0.0,0.0,0.0,0.0,2021,8,40
2021_Aug,sector 41,0.0,0.0,0.0,0.0,2021,8,41
2021-Aug,sector 42,0.0,0.0,0.0,0.0,2021,8,42
2021_Aug,sector 43,0.0,0.0,0.0,0.0,2021,8,43
2021-Aug,sector 44,0.0,0.0,0.0,0.0,2021,8,44
2021-Aug,sector 45,0.0,0.0,0.0,0.0,2021,8,45
2021-Aug,sector 46,0.0,0.0,0.0,0.0,2021,8,46
2021-Aug,sector 47,0.0,0.0,0.0,0.0,2021,8,47
2021-Aug,sector 48,0.0,0.0,0.0,0.0,2021,8,48
2021-Aug,sector 49,0.0,0.0,0.0,0.0,2021,8,49
2021-Aug,sector 50,0.0,0.0,0.0,0.0,2021,8,50
2021_Aug,sector 51,0.0,0.0,0.0,0.0,2021,8,51
2021_Aug,sector 52,0.0,0.0,0.0,0.0,2021,8,52
2021-Aug,sector 53,0.0,0.0,0.0,0.0,2021,8,53
2021-Aug,sector 54,0.0,0.0,0.0,0.0,2021,8,54
2021-Aug,sector 55,0.0,0.0,0.0,0.0,2021,8,55
2021-Aug,sector 56,0.0,0.0,0.0,0.0,2021,8,56
2021-Aug,sector 57,0.0,0.0,0.0,0.0,2021,8,57
2021-Aug,sector 58,0.0,0.0,0.0,0.0,2021,8,58
2021-Aug,sector 59,0.0,0.0,0.0,0.0,2021,8,59
2021-Aug,sector 60,0.0,0.0,0.0,0.0,2021,8,60
2021-Aug,sector 61,0.0,0.0,0.0,0.0,2021,8,61
2021-Aug,sector 62,0.0,0.0,0.0,0.0,2021,8,62
2021-Aug,sector 63,0.0,0.0,0.0,0.0,2021,8,63
2021-Aug,sector 64,0.0,0.0,0.0,0.0,2021,8,64
2021-Aug,sector 65,0.0,0.0,0.0,0.0,2021,8,65
2021-Aug,sector 66,0.0,0.0,0.0,0.0,2021,8,66
2021-Aug,sector 67,0.0,0.0,0.0,0.0,2021,8,67
2021-Aug,sector 68,0.0,0.0,0.0,0.0,2021,8,68
2021-Aug,sector 69,0.0,0.0,0.0,0.0,2021,8,69
2021-Aug,sector 70,0.0,0.0,0.0,0.0,2021,8,70
2021-Aug,sector 71,0.0,0.0,0.0,0.0,2021,8,71
2021_Aug,sector 72,0.0,0.0,0.0,0.0,2021,8,72
2021-Aug,sector 73,0.0,0.0,0.0,0.0,2021,8,73
2021_Aug,sector 74,0.0,0.0,0.0,0.0,2021,8,74
2021_Aug,sector 75,0.0,0.0,0.0,0.0,2021,8,75
2021-Aug,sector 76,0.0,0.0,0.0,0.0,2021,8,76
2021-Aug,sector 77,0.0,0.0,0.0,0.0,2021,8,77
2021_Aug,sector 78,0.0,0.0,0.0,0.0,2021,8,78
2021-Aug,sector 79,0.0,0.0,0.0,0.0,2021,8,79
2021-Aug,sector 80,0.0,0.0,0.0,0.0,2021,8,80
2021-Aug,sector 81,0.0,0.0,0.0,0.0,2021,8,81
2021-Aug,sector 82,0.0,0.0,0.0,0.0,2021,8,82
2021-Aug,sector 83,0.0,0.0,0.0,0.0,2021,8,83
2021-Aug,sector 84,0.0,0.0,0.0,0.0,2021,8,84
2021-Aug,sector 85,0.0,0.0,0.0,0.0,2021,8,85
2021_Aug,sector 86,0.0,0.0,0.0,0.0,2021,8,86
2021_Aug,sector 87,0.0,0.0,0.0,0.0,2021,8,87
2021_Aug,sector 88,0.0,0.0,0.0,0.0,2021,8,88
2021_Aug,sector 89,0.0,0.0,0.0,0.0,2021,8,89
2021-Aug,sector 90,0.0,0.0,0.0,0.0,2021,8,90
2021-Aug,sector 91,0.0,0.0,0.0,0.0,2021,8,91
2021-Aug,sector 92,0.0,0.0,0.0,0.0,2021,8,92
2021-Aug,sector 93,0.0,0.0,0.0,0.0,2021,8,93
2021-Aug,sector 94,0.0,0.0,0.0,0.0,2021,8,94
2021_Aug,sector 95,0.0,0.0,0.0,0.0,2021,8,95
2021-Aug,sector 96,0.0,0.0,0.0,0.0,2021,8,96
2021-Sep,sector 1,0.0,0.0,0.0,0.0,2021,9,1
2021-Sep,sector 2,0.25,5204.75,15614.25,16395.0,2021,9,2
2021_Sep,sector 3,0.0,0.0,0.0,0.0,2021,9,3
2021-Sep,sector 4,0.166666667,18270.83333,31711.0,39200.0,2021,9,4
2021_Sep,sector 5,0.0,0.0,0.0,0.0,2021,9,5
2021-Sep,sector 6,0.777777778,25848.02111,78602.15222,68749.55556,2021,9,6
2021-Sep,sector 7,0.0,0.0,0.0,0.0,2021,9,7
2021-Sep,sector 8,0.25,11459.0,49248.0,48645.0,2021,9,8
2021-Sep,sector 9,0.1,11444.4,50600.0,101874.8,2021,9,9
2021-Sep,sector 10,1.0,20456.395,64850.0,54005.0,2021,9,10
2021-Sep,sector 11,0.5,3537.435,6367.385,4366.0,2021,9,11
2021-Sep,sector 12,0.8,16365.116,51880.0,43204.0,2021,9,12
2021-Sep,sector 13,0.2,22888.8,101200.0,203749.6,2021,9,13
2021-Sep,sector 14,0.111111111,1161.222222,6666.666667,13388.88889,2021,9,14
2021-Sep,sector 15,0.111111111,8131.777778,24395.33333,22008.33333,2021,9,15
2021-Sep,sector 16,0.4,15414.8,56815.4,138728.1,2021,9,16
2021-Sep,sector 17,0.285714286,18669.14286,63949.14286,147083.1429,2021,9,17
2021-Sep,sector 18,0.090909091,7864.818182,23966.23636,21763.09091,2021,9,18
2021_Sep,sector 19,0.0,0.0,0.0,0.0,2021,9,19
2021-Sep,sector 20,0.857142857,27641.08286,83812.85714,96411.28571,2021,9,20
2021-Sep,sector 21,0.222222222,2607.111111,13390.0,39744.33333,2021,9,21
2021_Sep,sector 22,0.0,0.0,0.0,0.0,2021,9,22
2021-Sep,sector 23,0.0,0.0,0.0,0.0,2021,9,23
2021-Sep,sector 24,0.222222222,12406.88889,36365.55556,50984.33333,2021,9,24
2021-Sep,sector 25,0.0,0.0,0.0,0.0,2021,9,25
2021_Sep,sector 26,0.0,0.0,0.0,0.0,2021,9,26
2021-Sep,sector 27,0.333333333,21780.66667,74607.33333,171597.0,2021,9,27
2021-Sep,sector 28,0.4,26136.8,89528.8,205916.4,2021,9,28
2021-Sep,sector 29,0.166666667,19074.0,84333.33333,169791.3333,2021,9,29
2021-Sep,sector 30,0.428571429,20162.14286,72520.57143,164297.4286,2021,9,30
2021-Sep,sector 31,1.75,49439.22,151798.25,123325.0,2021,9,31
2021_Sep,sector 32,0.0,0.0,0.0,0.0,2021,9,32
2021_Sep,sector 33,0.0,0.0,0.0,0.0,2021,9,33
2021-Sep,sector 34,0.333333333,21780.66667,74607.33333,171597.0,2021,9,34
2021-Sep,sector 35,1.0,57827.5,188787.75,254105.0,2021,9,35
2021-Sep,sector 36,0.125,1306.375,7500.0,15062.5,2021,9,36
2021-Sep,sector 37,0.125,1626.625,7563.75,29649.875,2021,9,37
2021-Sep,sector 38,0.125,1626.625,7563.75,29649.875,2021,9,38
2021-Sep,sector 39,0.5,19321.88333,57965.5,46213.33333,2021,9,39
2021_Sep,sector 40,0.0,0.0,0.0,0.0,2021,9,40
2021_Sep,sector 41,0.0,0.0,0.0,0.0,2021,9,41
2021-Sep,sector 42,0.857142857,34503.51143,106083.8,93355.57143,2021,9,42
2021_Sep,sector 43,0.0,0.0,0.0,0.0,2021,9,43
2021-Sep,sector 44,0.2,2346.4,12051.0,35769.9,2021,9,44
2021-Sep,sector 45,0.8,46262.0,151030.2,203284.0,2021,9,45
2021-Sep,sector 46,0.5,27795.645,82653.56167,74366.83333,2021,9,46
2021-Sep,sector 47,0.75,30421.25,141221.25,195305.0,2021,9,47
2021-Sep,sector 48,0.333333333,18610.33333,54548.33333,76476.5,2021,9,48
2021-Sep,sector 49,0.5,14678.14,44034.25,30670.0,2021,9,49
2021-Sep,sector 50,1.0,20528.916,64371.4,56320.0,2021,9,50
2021_Sep,sector 51,0.0,0.0,0.0,0.0,2021,9,51
2021_Sep,sector 52,0.0,0.0,0.0,0.0,2021,9,52
2021-Sep,sector 53,0.166666667,6412.666667,17955.33333,43464.0,2021,9,53
2021-Sep,sector 54,0.333333333,31271.66667,120926.3333,202803.8333,2021,9,54
2021-Sep,sector 55,0.222222222,8670.86,26012.55556,24464.44444,2021,9,55
2021-Sep,sector 56,0.25,1768.7175,3183.6925,2183.0,2021,9,56
2021-Sep,sector 57,1.0,40561.66667,188295.0,260406.6667,2021,9,57
2021-Sep,sector 58,0.2,1414.974,2546.954,1746.4,2021,9,58
2021-Sep,sector 59,0.333333333,21780.66667,74607.33333,171597.0,2021,9,59
2021-Sep,sector 60,0.4,23804.4,83310.0,78531.0,2021,9,60
2021-Sep,sector 61,0.333333333,31271.66667,120926.3333,202803.8333,2021,9,61
2021-Sep,sector 62,0.666666667,43561.33333,149214.6667,343194.0,2021,9,62
2021-Sep,sector 63,0.222222222,14161.88889,62945.55556,139549.6667,2021,9,63
2021-Sep,sector 64,0.166666667,1955.333333,10042.5,29808.25,2021,9,64
2021-Sep,sector 65,0.0,0.0,0.0,0.0,2021,9,65
2021-Sep,sector 66,0.0,0.0,0.0,0.0,2021,9,66
2021-Sep,sector 67,0.428571429,17383.57143,80697.85714,111602.8571,2021,9,67
2021-Sep,sector 68,0.0,0.0,0.0,0.0,2021,9,68
2021-Sep,sector 69,0.428571429,29362.14286,97168.37143,90292.71429,2021,9,69
2021-Sep,sector 70,0.333333333,15278.66667,65664.0,64860.0,2021,9,70
2021-Sep,sector 71,0.0,0.0,0.0,0.0,2021,9,71
2021_Sep,sector 72,0.0,0.0,0.0,0.0,2021,9,72
2021-Sep,sector 73,0.1,11444.4,50600.0,101874.8,2021,9,73
2021_Sep,sector 74,0.0,0.0,0.0,0.0,2021,9,74
2021_Sep,sector 75,0.0,0.0,0.0,0.0,2021,9,75
2021-Sep,sector 76,0.0,0.0,0.0,0.0,2021,9,76
2021-Sep,sector 77,0.142857143,1493.0,8571.428571,17214.28571,2021,9,77
2021_Sep,sector 78,0.0,0.0,0.0,0.0,2021,9,78
2021-Sep,sector 79,0.0,0.0,0.0,0.0,2021,9,79
2021-Sep,sector 80,0.714285714,17185.94,52447.42857,68114.85714,2021,9,80
2021-Sep,sector 81,0.090909091,1183.0,5500.909091,21563.54545,2021,9,81
2021-Sep,sector 82,0.111111111,12716.0,56222.22222,113194.2222,2021,9,82
2021-Sep,sector 83,0.0,0.0,0.0,0.0,2021,9,83
2021-Sep,sector 84,0.166666667,10621.41667,47209.16667,104662.25,2021,9,84
2021-Sep,sector 85,0.0,0.0,0.0,0.0,2021,9,85
2021_Sep,sector 86,0.0,0.0,0.0,0.0,2021,9,86
2021_Sep,sector 87,0.0,0.0,0.0,0.0,2021,9,87
2021_Sep,sector 88,0.0,0.0,0.0,0.0,2021,9,88
2021_Sep,sector 89,0.0,0.0,0.0,0.0,2021,9,89
2021-Sep,sector 90,0.333333333,21780.66667,74607.33333,171597.0,2021,9,90
2021-Sep,sector 91,0.4,26136.8,89528.8,205916.4,2021,9,91
2021-Sep,sector 92,1.0,29489.64667,90789.33333,71286.66667,2021,9,92
2021-Sep,sector 93,1.0,40561.66667,188295.0,260406.6667,2021,9,93
2021-Sep,sector 94,0.2,14637.2,43911.6,39615.0,2021,9,94
2021_Sep,sector 95,0.0,0.0,0.0,0.0,2021,9,95
2021-Sep,sector 96,0.0,0.0,0.0,0.0,2021,9,96
2021-Oct,sector 1,0.0,0.0,0.0,0.0,2021,10,1
2021-Oct,sector 2,0.0,0.0,0.0,0.0,2021,10,2
2021_Oct,sector 3,0.0,0.0,0.0,0.0,2021,10,3
2021-Oct,sector 4,0.0,0.0,0.0,0.0,2021,10,4
2021_Oct,sector 5,0.0,0.0,0.0,0.0,2021,10,5
2021-Oct,sector 6,0.0,0.0,0.0,0.0,2021,10,6
2021-Oct,sector 7,0.0,0.0,0.0,0.0,2021,10,7
2021-Oct,sector 8,0.0,0.0,0.0,0.0,2021,10,8
2021-Oct,sector 9,0.0,0.0,0.0,0.0,2021,10,9
2021-Oct,sector 10,0.0,0.0,0.0,0.0,2021,10,10
2021-Oct,sector 11,0.0,0.0,0.0,0.0,2021,10,11
2021-Oct,sector 12,0.0,0.0,0.0,0.0,2021,10,12
2021-Oct,sector 13,0.0,0.0,0.0,0.0,2021,10,13
2021-Oct,sector 14,0.0,0.0,0.0,0.0,2021,10,14
2021-Oct,sector 15,0.0,0.0,0.0,0.0,2021,10,15
2021-Oct,sector 16,0.0,0.0,0.0,0.0,2021,10,16
2021-Oct,sector 17,0.0,0.0,0.0,0.0,2021,10,17
2021-Oct,sector 18,0.0,0.0,0.0,0.0,2021,10,18
2021_Oct,sector 19,0.0,0.0,0.0,0.0,2021,10,19
2021-Oct,sector 20,0.0,0.0,0.0,0.0,2021,10,20
2021-Oct,sector 21,0.0,0.0,0.0,0.0,2021,10,21
2021_Oct,sector 22,0.0,0.0,0.0,0.0,2021,10,22
2021-Oct,sector 23,0.0,0.0,0.0,0.0,2021,10,23
2021-Oct,sector 24,0.0,0.0,0.0,0.0,2021,10,24
2021-Oct,sector 25,0.0,0.0,0.0,0.0,2021,10,25
2021_Oct,sector 26,0.0,0.0,0.0,0.0,2021,10,26
2021-Oct,sector 27,0.0,0.0,0.0,0.0,2021,10,27
2021-Oct,sector 28,0.0,0.0,0.0,0.0,2021,10,28
2021-Oct,sector 29,0.0,0.0,0.0,0.0,2021,10,29
2021-Oct,sector 30,0.0,0.0,0.0,0.0,2021,10,30
2021-Oct,sector 31,0.0,0.0,0.0,0.0,2021,10,31
2021_Oct,sector 32,0.0,0.0,0.0,0.0,2021,10,32
2021_Oct,sector 33,0.0,0.0,0.0,0.0,2021,10,33
2021-Oct,sector 34,0.0,0.0,0.0,0.0,2021,10,34
2021-Oct,sector 35,0.0,0.0,0.0,0.0,2021,10,35
2021-Oct,sector 36,0.0,0.0,0.0,0.0,2021,10,36
2021-Oct,sector 37,0.0,0.0,0.0,0.0,2021,10,37
2021-Oct,sector 38,0.0,0.0,0.0,0.0,2021,10,38
2021-Oct,sector 39,0.0,0.0,0.0,0.0,2021,10,39
2021_Oct,sector 40,0.0,0.0,0.0,0.0,2021,10,40
2021_Oct,sector 41,0.0,0.0,0.0,0.0,2021,10,41
2021-Oct,sector 42,0.0,0.0,0.0,0.0,2021,10,42
2021_Oct,sector 43,0.0,0.0,0.0,0.0,2021,10,43
2021-Oct,sector 44,0.0,0.0,0.0,0.0,2021,10,44
2021-Oct,sector 45,0.0,0.0,0.0,0.0,2021,10,45
2021-Oct,sector 46,0.0,0.0,0.0,0.0,2021,10,46
2021-Oct,sector 47,0.0,0.0,0.0,0.0,2021,10,47
2021-Oct,sector 48,0.0,0.0,0.0,0.0,2021,10,48
2021-Oct,sector 49,0.0,0.0,0.0,0.0,2021,10,49
2021-Oct,sector 50,0.0,0.0,0.0,0.0,2021,10,50
2021_Oct,sector 51,0.0,0.0,0.0,0.0,2021,10,51
2021_Oct,sector 52,0.0,0.0,0.0,0.0,2021,10,52
2021-Oct,sector 53,0.0,0.0,0.0,0.0,2021,10,53
2021-Oct,sector 54,0.0,0.0,0.0,0.0,2021,10,54
2021-Oct,sector 55,0.0,0.0,0.0,0.0,2021,10,55
2021-Oct,sector 56,0.0,0.0,0.0,0.0,2021,10,56
2021-Oct,sector 57,0.0,0.0,0.0,0.0,2021,10,57
2021-Oct,sector 58,0.0,0.0,0.0,0.0,2021,10,58
2021-Oct,sector 59,0.0,0.0,0.0,0.0,2021,10,59
2021-Oct,sector 60,0.0,0.0,0.0,0.0,2021,10,60
2021-Oct,sector 61,0.0,0.0,0.0,0.0,2021,10,61
2021-Oct,sector 62,0.0,0.0,0.0,0.0,2021,10,62
2021-Oct,sector 63,0.0,0.0,0.0,0.0,2021,10,63
2021-Oct,sector 64,0.0,0.0,0.0,0.0,2021,10,64
2021-Oct,sector 65,0.0,0.0,0.0,0.0,2021,10,65
2021-Oct,sector 66,0.0,0.0,0.0,0.0,2021,10,66
2021-Oct,sector 67,0.0,0.0,0.0,0.0,2021,10,67
2021-Oct,sector 68,0.0,0.0,0.0,0.0,2021,10,68
2021-Oct,sector 69,0.0,0.0,0.0,0.0,2021,10,69
2021-Oct,sector 70,0.0,0.0,0.0,0.0,2021,10,70
2021-Oct,sector 71,0.0,0.0,0.0,0.0,2021,10,71
2021_Oct,sector 72,0.0,0.0,0.0,0.0,2021,10,72
2021-Oct,sector 73,0.0,0.0,0.0,0.0,2021,10,73
2021_Oct,sector 74,0.0,0.0,0.0,0.0,2021,10,74
2021_Oct,sector 75,0.0,0.0,0.0,0.0,2021,10,75
2021-Oct,sector 76,0.0,0.0,0.0,0.0,2021,10,76
2021-Oct,sector 77,0.0,0.0,0.0,0.0,2021,10,77
2021_Oct,sector 78,0.0,0.0,0.0,0.0,2021,10,78
2021-Oct,sector 79,0.0,0.0,0.0,0.0,2021,10,79
2021-Oct,sector 80,0.0,0.0,0.0,0.0,2021,10,80
2021-Oct,sector 81,0.0,0.0,0.0,0.0,2021,10,81
2021-Oct,sector 82,0.0,0.0,0.0,0.0,2021,10,82
2021-Oct,sector 83,0.0,0.0,0.0,0.0,2021,10,83
2021-Oct,sector 84,0.0,0.0,0.0,0.0,2021,10,84
2021-Oct,sector 85,0.0,0.0,0.0,0.0,2021,10,85
2021_Oct,sector 86,0.0,0.0,0.0,0.0,2021,10,86
2021_Oct,sector 87,0.0,0.0,0.0,0.0,2021,10,87
2021_Oct,sector 88,0.0,0.0,0.0,0.0,2021,10,88
2021_Oct,sector 89,0.0,0.0,0.0,0.0,2021,10,89
2021-Oct,sector 90,0.0,0.0,0.0,0.0,2021,10,90
2021-Oct,sector 91,0.0,0.0,0.0,0.0,2021,10,91
2021-Oct,sector 92,0.0,0.0,0.0,0.0,2021,10,92
2021-Oct,sector 93,0.0,0.0,0.0,0.0,2021,10,93
2021-Oct,sector 94,0.0,0.0,0.0,0.0,2021,10,94
2021_Oct,sector 95,0.0,0.0,0.0,0.0,2021,10,95
2021-Oct,sector 96,0.0,0.0,0.0,0.0,2021,10,96
2021-Nov,sector 1,0.0,0.0,0.0,0.0,2021,11,1
2021-Nov,sector 2,0.0,0.0,0.0,0.0,2021,11,2
2021_Nov,sector 3,0.0,0.0,0.0,0.0,2021,11,3
2021-Nov,sector 4,0.0,0.0,0.0,0.0,2021,11,4
